,street,zipcode,price,sq,rooms,gestoffeerd,available,date added
https://www.woonnet.nl/huurwoning/amsterdam/10286057_elandsstraat,Elandsstraat ,1016 RW,1900.0,105,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:18.467685
https://www.woonnet.nl/huurwoning/amsterdam/10289558_valkenburgerstraat,Valkenburgerstraat ,1011 NC,1850.0,110,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:18.468402
https://www.woonnet.nl/huurwoning/amsterdam/1898_kramatweg,Kramatweg ,1095 JN,800.0,20,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:18.469089
https://www.woonnet.nl/huurwoning/amsterdam/10289840_kuinderstraat,Kuinderstraat 35 III/IV,1079 DJ,1850.0,103,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:19.170297
https://www.woonnet.nl/huurwoning/amsterdam/10283973_john-blankensteinstraat,John Blankensteinstraat 139C,1095,1350.0,57,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:19.758182
https://www.woonnet.nl/huurwoning/amsterdam/3868_ruysdaelstraat,Ruysdaelstraat ,1071 XC,750.0,85,2,Gestoffeerd,beschikbaar,2020-06-15 12:24:19.758918
https://www.woonnet.nl/huurwoning/amsterdam/10283455_carnapstraat-73-pp,Carnapstraat 73 + Pp 73,1062 KW,2150.0,95,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:19.759579
https://www.woonnet.nl/huurwoning/amsterdam/10282774_prinsenstraat,Prinsenstraat 27II,1015,1500.0,50,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:20.373679
https://www.woonnet.nl/huurwoning/amsterdam/6765_john-blankensteinstraat,John Blankensteinstraat ,1095 MB,675.0,57,2,Gestoffeerd,01-07-2020,2020-06-15 12:24:20.374414
https://www.woonnet.nl/huurwoning/amsterdam/10282778_speerstraat-7-iiiii,Speerstraat 7 Ii+iii ,1076 XM,2650.0,150,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:20.375075
https://www.woonnet.nl/huurwoning/amsterdam/10283012_henri-polaklaan,Henri Polaklaan ,1018,1800.0,75,2,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:20.681041
https://www.woonnet.nl/huurwoning/amsterdam/8298_marnixkade,Marnixkade ,1015 XM,600.0,15,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:20.681774
https://www.woonnet.nl/huurwoning/amsterdam/10283452_nieuwezijds-voorburgwal,Nieuwezijds Voorburgwal ,1012 MJ,1850.0,70,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:21.406278
https://www.woonnet.nl/huurwoning/amsterdam/5465135_cornelis-trooststraat,Cornelis Trooststraat ,1072 JD,1950.0,73,2,Gemeubileerd,2021-01-25,2020-06-15 12:24:21.909819
https://www.woonnet.nl/huurwoning/amsterdam/4103_prinsenstraat,Prinsenstraat ,1015 DB,750.0,50,2,Gestoffeerd,beschikbaar,2020-06-15 12:24:21.910579
https://www.woonnet.nl/huurwoning/amsterdam/10275645_milletstraat,Milletstraat 53 I,1077 ZC,2100.0,115,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:21.911240
https://www.woonnet.nl/huurwoning/amsterdam/10275742_de-lairessestraat,De Lairessestraat ,1071 NR,2975.0,141,2,Gemeubileerd,beschikbaar,2020-06-15 12:24:21.990791
https://www.woonnet.nl/huurwoning/amsterdam/9498846_prinsengracht,Prinsengracht ,1015 NA,2950.0,2,99,onbekend,onbekend,2020-06-15 12:24:22.072451
https://www.woonnet.nl/huurwoning/amsterdam/10264158_kerkstraat,Kerkstraat 88 1,1017 GN,2250.0,150,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:22.073182
https://www.woonnet.nl/huurwoning/amsterdam/10264175_tommaso-albinonistraat,Tommaso Albinonistraat ,1083 HM,2000.0,120,2,Gemeubileerd/gestoffeerd,beschikbaar,2020-06-15 12:24:22.456835
https://www.woonnet.nl/huurwoning/amsterdam/5276_jisperveldstraat,Jisperveldstraat ,1024 AL,1150.0,37,1,Gestoffeerd,01-07-2020,2020-06-15 12:24:22.457383
https://www.woonnet.nl/huurwoning/amsterdam/10264181_schippersgracht,Schippersgracht ,1011 TD,1950.0,85,2,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:23.287994
https://www.woonnet.nl/huurwoning/amsterdam/10264558_michelangelostraat,Michelangelostraat 106 I,1077 CG,2350.0,112,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:23.288702
https://www.woonnet.nl/huurwoning/amsterdam/8576_haarlemmerweg,Haarlemmerweg ,1051 LD,1050.0,30,1,Gestoffeerd,01-07-2020,2020-06-15 12:24:23.289383
https://www.woonnet.nl/huurwoning/amsterdam/10263815_de-lairessestraat,De Lairessestraat ,1071 NR,1975.0,79,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:23.373889
https://www.woonnet.nl/huurwoning/amsterdam/10261069_utrechtsedwarsstraat,Utrechtsedwarsstraat ,1017 WB,1400.0,40,1,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:23.753389
https://www.woonnet.nl/huurwoning/amsterdam/2151_john-blankensteinstraat,John Blankensteinstraat ,1095 MB,1140.0,73,2,Gestoffeerd,01-07-2020,2020-06-15 12:24:23.754123
https://www.woonnet.nl/huurwoning/amsterdam/10261535_baden-powellweg,Baden Powellweg 46 A,1069 LK,1500.0,85,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:23.754780
https://www.woonnet.nl/huurwoning/amsterdam/10254857_waverstraat,Waverstraat ,1079 VH,1400.0,51,1,Gemeubileerd,2020-07-01,2020-06-15 12:24:24.013706
https://www.woonnet.nl/huurwoning/amsterdam/3352_oudezijds-achterburgwal,Oudezijds Achterburgwal ,1012 DE,750.0,55,2,Gestoffeerd,01-07-2020,2020-06-15 12:24:24.014467
https://www.woonnet.nl/huurwoning/amsterdam/5695340_witte-de-withstraat,Witte De Withstraat ,1053 EX,1850.0,73,2,Gemeubileerd,2021-02-28,2020-06-15 12:24:24.981688
https://www.woonnet.nl/huurwoning/amsterdam/4159565_fagelstraat,Fagelstraat ,1052 EZ,1500.0,45,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:25.288763
https://www.woonnet.nl/huurwoning/amsterdam/8754_houtmankade,Houtmankade ,1013 MZ,1275.0,40,2,Gestoffeerd,01-07-2020,2020-06-15 12:24:25.289605
https://www.woonnet.nl/huurwoning/amsterdam/10256330_taksteeg,Taksteeg 3 III,1012 PB,1250.0,46,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:25.290281
https://www.woonnet.nl/huurwoning/amsterdam/10257626_schippersgracht,Schippersgracht ,1011 TD,1950.0,85,2,Gemeubileerd,2020-07-01,2020-06-15 12:24:25.367666
https://www.woonnet.nl/huurwoning/amsterdam/7985_tweede-jan-steenstraat,Tweede Jan Steenstraat ,1074 CK,1250.0,42,1,Gestoffeerd,01-07-2020,2020-06-15 12:24:25.368422
https://www.woonnet.nl/huurwoning/amsterdam/10258142_binnen-wieringerstraat,Binnen Wieringerstraat ,1013 EA,2650.0,84,2,Gemeubileerd,2020-12-31,2020-06-15 12:24:25.903090
https://www.woonnet.nl/huurwoning/amsterdam/10258801_rosy-wertheimstraat,Rosy Wertheimstraat 59,1082 MZ,1850.0,78,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:25.903829
https://www.woonnet.nl/huurwoning/amsterdam/1387_korte-geuzenstraat,Korte Geuzenstraat ,1056 KV,1025.0,28,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:25.904509
https://www.woonnet.nl/huurwoning/amsterdam/10251776_nieuwezijds-voorburgwal,Nieuwezijds Voorburgwal ,1012 MJ,1850.0,70,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:26.621612
https://www.woonnet.nl/huurwoning/amsterdam/10253323_hebridenlaan,Hebridenlaan ,1060 LS,2500.0,185,4,Gemeubileerd,beschikbaar,2020-06-15 12:24:26.883479
https://www.woonnet.nl/huurwoning/amsterdam/3061_pietersbergweg,Pietersbergweg ,1105 BM,899.0,57,2,Gestoffeerd,01-07-2020,2020-06-15 12:24:26.884237
https://www.woonnet.nl/huurwoning/amsterdam/10253635_elandsstraat,Elandsstraat 64 C,1016 SG,1650.0,44,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:26.884899
https://www.woonnet.nl/huurwoning/amsterdam/10246740_spaarndammerstraat,Spaarndammerstraat 70 2,1013 SZ,1500.0,54,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:26.885557
https://www.woonnet.nl/huurwoning/amsterdam/8060_roomtuintjes,Roomtuintjes ,1093 SZ,750.0,126,4,Gestoffeerd,beschikbaar,2020-06-15 12:24:26.886235
https://www.woonnet.nl/huurwoning/amsterdam/10245070_weenahof,Weenahof ,1083 JE,1900.0,95,2,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:27.145989
https://www.woonnet.nl/huurwoning/amsterdam/10245141_brouwersgracht,Brouwersgracht ,1013 GW,2000.0,120,2,Beschikbaar per: 2020-08-03,gratis!</span>,2020-06-15 12:24:27.225631
https://www.woonnet.nl/huurwoning/amsterdam/1799_werengouw,Werengouw ,1024 NZ,1250.0,60,2,Gestoffeerd,beschikbaar,2020-06-15 12:24:27.226364
https://www.woonnet.nl/huurwoning/amsterdam/10245363_maasstraat-98,Maasstraat 98 * ,1078 HM,2250.0,999,99,onbekend,onbekend,2020-06-15 12:24:28.361180
https://www.woonnet.nl/huurwoning/amsterdam/10243852_h-cleyndertweg,H. Cleyndertweg ,1025 DE,1495.0,88,2,Gemeubileerd,2020-07-01,2020-06-15 12:24:28.672308
https://www.woonnet.nl/huurwoning/amsterdam/5480_jan-theuniszhof,Jan Theuniszhof ,1065 VB,1020.0,67,3,Gestoffeerd,beschikbaar,2020-06-15 12:24:28.673063
https://www.woonnet.nl/huurwoning/amsterdam/6501536_palmgracht,Palmgracht ,1013 HG,1650.0,54,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:28.750803
https://www.woonnet.nl/huurwoning/amsterdam/10227492_minervalaan,Minervalaan ,1077 PE,1695.0,90,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:28.751530
https://www.woonnet.nl/huurwoning/amsterdam/9227_hoogoord,Hoogoord ,1102 CG,513.0,103,4,Gestoffeerd,01-07-2020,2020-06-15 12:24:28.752218
https://www.woonnet.nl/huurwoning/amsterdam/10228739_derkinderenstraat,Derkinderenstraat ,1062 BE,1700.0,112,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:28.752866
https://www.woonnet.nl/huurwoning/amsterdam/10228797_kinkerstraat,Kinkerstraat ,1053 EE,1350.0,47,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:28.753519
https://www.woonnet.nl/huurwoning/amsterdam/4472_kattengat,Kattengat ,1012 SZ,1250.0,36,1,Gestoffeerd,01-07-2020,2020-06-15 12:24:28.754135
https://www.woonnet.nl/huurwoning/amsterdam/10236772_lijnbaansgracht,Lijnbaansgracht 320 3,1017 WZ,1850.0,71,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:29.203657
https://www.woonnet.nl/huurwoning/amsterdam/10226623_rubensstraat,Rubensstraat ,1077 MZ,1750.0,90,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:29.204206
https://www.woonnet.nl/huurwoning/amsterdam/7394_oudezijds-voorburgwal,Oudezijds Voorburgwal ,1012 EJ,1035.0,19,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:29.204753
https://www.woonnet.nl/huurwoning/amsterdam/10014217_vossiusstraat,Vossiusstraat 24 - I,1071 AE,2750.0,110,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:29.205206
https://www.woonnet.nl/huurwoning/amsterdam/10205568_wijsmullerstraat,Wijsmullerstraat ,1058 JB,1749.0,55,2,Gestoffeerd,beschikbaar,2020-06-15 12:24:29.589710
https://www.woonnet.nl/huurwoning/amsterdam/1865654_prinsengracht,Prinsengracht ,1015 NA,1850.0,1,99,onbekend,onbekend,2020-06-15 12:24:29.676913
https://www.woonnet.nl/huurwoning/amsterdam/2382159_julius-pergerstraat,Julius Pergerstraat ,1087 KN,1550.0,85,2,Gemeubileerd,beschikbaar,2020-06-15 12:24:30.204767
https://www.woonnet.nl/huurwoning/amsterdam/10188715_von-zesenstraat,Von Zesenstraat 84,1093 BG,1200.0,43,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:30.205501
https://www.woonnet.nl/huurwoning/amsterdam/3314_anna-blamansingel,Anna Blamansingel ,1102 SR,1095.0,50,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:30.206174
https://www.woonnet.nl/huurwoning/amsterdam/10190867_lumeijstraat,Lumeijstraat ,1056 VZ,2150.0,74,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:30.846437
https://www.woonnet.nl/huurwoning/amsterdam/10200534_pijnackerstraat,Pijnackerstraat 20 2,1072 JT,1550.0,50,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:30.846969
https://www.woonnet.nl/huurwoning/amsterdam/8620_noordzijde,Noordzijde ,1064 MG,1050.0,40,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:30.847531
https://www.woonnet.nl/huurwoning/amsterdam/10180165_kuipersstraat,Kuipersstraat 60 HL,1074 EM,775.0,999,99,onbekend,onbekend,2020-06-15 12:24:31.433297
https://www.woonnet.nl/huurwoning/amsterdam/10184387_leidsekruisstraat,Leidsekruisstraat 10 I,1017 RH,1475.0,62,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:31.434010
https://www.woonnet.nl/huurwoning/amsterdam/5108_kinkerstraat,Kinkerstraat ,1053 EL,750.0,28,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:31.434697
https://www.woonnet.nl/huurwoning/amsterdam/10172656_linnaeusstraat,Linnaeusstraat 18 - I,1092 CK,1750.0,85,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:31.435379
https://www.woonnet.nl/huurwoning/amsterdam/10164400_onstein,Onstein ,1082 KK,2200.0,85,3,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:31.690843
https://www.woonnet.nl/huurwoning/amsterdam/2175_p-hans-frankfurthersingel,P. Hans Frankfurthersingel ,1060 TR,850.0,22,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:31.691584
https://www.woonnet.nl/huurwoning/amsterdam/10153328_loenermark,Loenermark 340,1025 TE,1500.0,95,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:32.381065
https://www.woonnet.nl/huurwoning/amsterdam/10153361_overtoom,Overtoom 22 A,1054 HJ,1700.0,66,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:32.381581
https://www.woonnet.nl/huurwoning/amsterdam/9624069_keizersgracht,Keizersgracht ,1015 CD,1450.0,1,99,onbekend,onbekend,2020-06-15 12:24:32.458905
https://www.woonnet.nl/huurwoning/amsterdam/10152660_frans-van-mierisstraat,Frans Van Mierisstraat 48 l,1071 RV,1950.0,73,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:32.459637
https://www.woonnet.nl/huurwoning/amsterdam/10152754_speerstraat-7-iiiii,Speerstraat 7 Ii+iii ,1076 XM,2650.0,150,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:32.460299
https://www.woonnet.nl/huurwoning/amsterdam/2612_m-gandhilaan,M. Gandhilaan ,1069 JC,600.0,15,1,Gemeubileerd,01-07-2020,2020-06-15 12:24:32.460975
https://www.woonnet.nl/huurwoning/amsterdam/10152835_chestertonlaan,Chestertonlaan 86,1102 ZA,2250.0,85,4,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:32.727325
https://www.woonnet.nl/huurwoning/amsterdam/10152927_entrepotdok,Entrepotdok 122,1018 AD,2450.0,110,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:32.728042
https://www.woonnet.nl/huurwoning/amsterdam/7976_chestertonlaan,Chestertonlaan ,1102 ZA,563.0,85,4,Gemeubileerd,01-07-2020,2020-06-15 12:24:32.728729
https://www.woonnet.nl/huurwoning/amsterdam/10152469_daniel-stalpertstraat,Daniel Stalpertstraat ,1072 VZ,1450.0,39,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:33.890616
https://www.woonnet.nl/huurwoning/amsterdam/10152475_ferdinand-bolstraat,Ferdinand Bolstraat 145 I,1072 LH,1650.0,60,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:33.891364
https://www.woonnet.nl/huurwoning/amsterdam/8406_slootdorpstraat,Slootdorpstraat ,1024 JD,188.0,30,1,Gestoffeerd,17-06-2020,2020-06-15 12:24:33.892056
https://www.woonnet.nl/huurwoning/amsterdam/10151992_wingerdweg,Wingerdweg 289,1032 AK,1500.0,65,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:33.892743
https://www.woonnet.nl/huurwoning/amsterdam/10151440_marnixstraat,Marnixstraat 364 B,1016 XW,1503.0,68,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:33.893403
https://www.woonnet.nl/huurwoning/amsterdam/4655_saxenburgerstraat,Saxenburgerstraat ,1054 KP,1250.0,47,1,Gemeubileerd,01-07-2020,2020-06-15 12:24:33.894023
https://www.woonnet.nl/huurwoning/amsterdam/10151582_brouwersgracht,Brouwersgracht ,1013 HG,1925.0,80,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:33.894594
https://www.woonnet.nl/huurwoning/amsterdam/10150018_bolestein,Bolestein ,1081 CZ,1695.0,88,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:33.895176
https://www.woonnet.nl/huurwoning/amsterdam/10124256_keizersgracht,Keizersgracht ,1015 CD,2250.0,2,99,onbekend,onbekend,2020-06-15 12:24:33.974588
https://www.woonnet.nl/huurwoning/amsterdam/10149129_kanaalstraat,Kanaalstraat ,1054 WX,1975.0,67,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:35.119277
https://www.woonnet.nl/huurwoning/amsterdam/10149296_bilderdijkkade,Bilderdijkkade 71 C,1053 VK,1950.0,85,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:35.120016
https://www.woonnet.nl/huurwoning/amsterdam/2337634_singel,Singel ,1017 AX,1995.0,2,99,onbekend,onbekend,2020-06-15 12:24:35.572777
https://www.woonnet.nl/huurwoning/amsterdam/10149435_graafschapstraat,Graafschapstraat ,1079 PD,2100.0,94,2,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:36.040806
https://www.woonnet.nl/huurwoning/amsterdam/10148024_stadionweg,Stadionweg 275 I,1076 NZ,1650.0,75,2,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:36.041519
https://www.woonnet.nl/huurwoning/amsterdam/3160_papaverweg,Papaverweg ,1032 KH,1017.0,41,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:36.042198
https://www.woonnet.nl/huurwoning/amsterdam/10147441_entrepotdok,Entrepotdok 120,1018 AD,2750.0,150,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:36.042871
https://www.woonnet.nl/huurwoning/amsterdam/10147771_hofgeest,Hofgeest ,1102 EA,1450.0,61,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:36.653889
https://www.woonnet.nl/huurwoning/amsterdam/8115_zaanstraat,Zaanstraat ,1013 RW,1250.0,40,2,Gestoffeerd,01-07-2020,2020-06-15 12:24:36.654616
https://www.woonnet.nl/huurwoning/amsterdam/10145970_ruimzicht,Ruimzicht ,1068 CL,1350.0,85,1,Gemeubileerd/gestoffeerd,beschikbaar,2020-06-15 12:24:37.384298
https://www.woonnet.nl/huurwoning/amsterdam/10146272_hoogoord,Hoogoord 131,1102 CG,2050.0,103,4,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:37.385062
https://www.woonnet.nl/huurwoning/amsterdam/7724_barajasweg,Barajasweg ,1043 CP,513.0,17,1,Gestoffeerd,01-07-2020,2020-06-15 12:24:37.385756
https://www.woonnet.nl/huurwoning/amsterdam/10146393_ruysdaelstraat,Ruysdaelstraat 60 I,1071 XG,1750.0,56,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:37.386465
https://www.woonnet.nl/huurwoning/amsterdam/10143342_ferdinand-bolstraat,Ferdinand Bolstraat ,1072 LA,1550.0,42,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:37.707747
https://www.woonnet.nl/huurwoning/amsterdam/7542_kleiburg,Kleiburg ,1104 EA,1150.0,96,2,Gemeubileerd,beschikbaar,2020-06-15 12:24:37.708503
https://www.woonnet.nl/huurwoning/amsterdam/10141891_cannenburg,Cannenburg ,1081 GT,2950.0,189,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:37.959051
https://www.woonnet.nl/huurwoning/amsterdam/10143253_eendrachtstraat,Eendrachtstraat 13 hs,1078 XV,1750.0,77,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:37.959754
https://www.woonnet.nl/huurwoning/amsterdam/1294_pc-hooftstraat,P.C. Hooftstraat ,1071 BP,1250.0,39,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:37.960437
https://www.woonnet.nl/huurwoning/amsterdam/10135975_michelangelostraat,Michelangelostraat 108 huis,1077 CH,2900.0,117,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:38.834009
https://www.woonnet.nl/huurwoning/amsterdam/10137256_govert-flinckstraat,Govert Flinckstraat ,1072 CT,1875.0,61,1,Gemeubileerd,2020-07-01,2020-06-15 12:24:39.123341
https://www.woonnet.nl/huurwoning/amsterdam/1175_bijlmerdreef,Bijlmerdreef ,1102 AC,1100.0,86,2,Gestoffeerd,beschikbaar,2020-06-15 12:24:39.124097
https://www.woonnet.nl/huurwoning/amsterdam/10140309_ferdinand-bolstraat,Ferdinand Bolstraat ,1072 LA,2650.0,86,2,Gemeubileerd,beschikbaar,2020-06-15 12:24:39.258533
https://www.woonnet.nl/huurwoning/amsterdam/10131417_jacob-van-lennepkade,Jacob Van Lennepkade ,1054 ZD,1500.0,45,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:39.726518
https://www.woonnet.nl/huurwoning/amsterdam/3632_david-ricardostraat,David Ricardostraat ,1066 LH,860.0,41,1,Gestoffeerd,01-09-2020,2020-06-15 12:24:39.727282
https://www.woonnet.nl/huurwoning/amsterdam/3955051_utrechtsedwarsstraat,Utrechtsedwarsstraat ,1017 WB,1750.0,65,2,Gemeubileerd,beschikbaar,2020-06-15 12:24:39.806458
https://www.woonnet.nl/huurwoning/amsterdam/10133542_cliffordstraat,Cliffordstraat 33 III/IV,1051 GR,1750.0,75,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:39.807191
https://www.woonnet.nl/huurwoning/amsterdam/1568_hellingstraat,Hellingstraat ,1033 WW,1250.0,55,1,Gestoffeerd,01-10-2020,2020-06-15 12:24:39.807879
https://www.woonnet.nl/huurwoning/amsterdam/10133634_boterdiepstraat,Boterdiepstraat 45 I,1079 SV,1600.0,55,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:40.367001
https://www.woonnet.nl/huurwoning/amsterdam/10130547_nieuwe-nieuwstraat,Nieuwe Nieuwstraat ,1012 NG,1950.0,100,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:40.632530
https://www.woonnet.nl/huurwoning/amsterdam/3714_hoogoord,Hoogoord ,1102 CD,600.0,94,3,Gestoffeerd,01-08-2020,2020-06-15 12:24:40.633260
https://www.woonnet.nl/huurwoning/amsterdam/10132685_kinderdijkstraat,Kinderdijkstraat 91 III,1079 GG,1625.0,51,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:40.633922
https://www.woonnet.nl/huurwoning/amsterdam/10127519_von-zesenstraat,Von Zesenstraat 84,1093 BG,1200.0,43,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:40.634593
https://www.woonnet.nl/huurwoning/amsterdam/7021_bezaanjachtplein,Bezaanjachtplein ,1034 CR,1000.0,29,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:40.635267
https://www.woonnet.nl/huurwoning/amsterdam/7228_aalbersestraat,Aalbersestraat ,1067 GH,1200.0,138,3,Gestoffeerd,01-07-2020,2020-06-15 12:24:40.635892
https://www.woonnet.nl/huurwoning/amsterdam/10126695_grensstraat,Grensstraat 18 -2,1091 SZ,1350.0,65,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:40.636460
https://www.woonnet.nl/huurwoning/amsterdam/3501_nieuwe-prinsengracht,Nieuwe Prinsengracht ,1018 ED,1200.0,75,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:40.637055
https://www.woonnet.nl/huurwoning/amsterdam/10114279_krugerplein,Krugerplein 22 IIV,1091 KZ,1200.0,38,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:41.289135
https://www.woonnet.nl/huurwoning/amsterdam/10114465_orteliusstraat,Orteliusstraat 371 II,1056 PD,1900.0,100,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:41.289682
https://www.woonnet.nl/huurwoning/amsterdam/6753_anna-blamansingel,Anna Blamansingel ,1102 SR,1200.0,50,2,Gestoffeerd,01-07-2020,2020-06-15 12:24:41.290247
https://www.woonnet.nl/huurwoning/amsterdam/10112732_gerrit-van-der-veenstraat,Gerrit Van Der Veenstraat 2 hs,1077 EC,2500.0,125,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:41.290707
https://www.woonnet.nl/huurwoning/amsterdam/10113300_jan-muschstraat,Jan Muschstraat 62,1065 LZ,1385.0,55,1,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:41.291159
https://www.woonnet.nl/huurwoning/amsterdam/7346_krugerplein,Krugerplein ,1091 KZ,1200.0,38,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:41.291604
https://www.woonnet.nl/huurwoning/amsterdam/10113325_agamemnonstraat,Agamemnonstraat 35 huis,1076 LP,2000.0,75,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:41.292036
https://www.woonnet.nl/huurwoning/amsterdam/10113854_johan-hofmanstraat,Johan Hofmanstraat ,1069 LA,1750.0,100,3,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-15 12:24:41.878403
https://www.woonnet.nl/huurwoning/amsterdam/2279_bezaanjachtplein,Bezaanjachtplein ,1034 CR,1100.0,33,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:41.879136
https://www.woonnet.nl/huurwoning/amsterdam/10114095_nassaukade,Nassaukade 37 - I,1052 CL,1900.0,73,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:42.517363
https://www.woonnet.nl/huurwoning/amsterdam/10109253_rosmarijnsteeg,Rosmarijnsteeg 21,1012 RP,1575.0,54,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:42.517885
https://www.woonnet.nl/huurwoning/amsterdam/4900_boeninlaan,Boeninlaan ,1102 TH,550.0,15,1,Gemeubileerd,beschikbaar,2020-06-15 12:24:42.518433
https://www.woonnet.nl/huurwoning/amsterdam/10108598_kinkerstraat,Kinkerstraat ,1053 DB,1500.0,50,1,Gemeubileerd,2020-07-01,2020-06-15 12:24:43.106541
https://www.woonnet.nl/huurwoning/amsterdam/10094934_ruysdaelstraat,Ruysdaelstraat 58 A-I,1071 XE,1750.0,56,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:24:43.107289
https://www.woonnet.nl/huurwoning/amsterdam/9973_govert-flinckstraat,Govert Flinckstraat ,1072 EH,1150.0,31,1,Gestoffeerd,beschikbaar,2020-06-15 12:24:43.107978
